"code","type","firma","bulstat","fobshtina","fgrad","vei","vobshtina","vgrad","moshtnost","vavejdane","geo"
"СПХ101СЕ0000","СЕ","”Соларен парк Хаджидимово 1” ЕООД",200652855,"Столична","София","ФтЕЦ ”Тополата 1”","Хаджидимово","с. Копривлен",4.9,270612,"41.52213,23.80432"
"РАБИ01ВД0000","ВД","”Рабиша-Ел” ЕООД",101788259,"Благоевград","Благоевград","ВЕЦ ”Рабиша”","Макреш","с. Толовица",1.05,311006,"43.74595,22.58484"
"ФЕКИ01СЕ0000","СЕ","”ФЕЦ Лъки” ООД",202038877,"Стара Загора","Стара Загора","ФтЕЦ ”Лъки - Стара Загора”","Стара Загора","Стара Загора",0.2,290612,"42.42092,25.64346"
"ФРОД01ВД0000","ВД","”Фродексим” ООД",30211525,"Столична","София","ВЕЦ ”Чукура”","Велинград","Велинград",0.075,70394,"42.08204,24.00753"
"ФРОД02ВД0000","ВД","”Фродексим” ООД",30211525,"Столична","София","ВЕЦ ”Пещерата”","Велинград","Велинград",0.075,41199,"42.07732,24.00804"
"АВВА01СЕ0000","СЕ","”АВВА” ЕООД",120614918,"Златоград","Златоград","ФтЕЦ ”АВВА”","Златоград","Златоград",0.01008,270612,"41.38054,25.08753"
"НСЧМ01ВД0000","ВД","”Напоителни системи” ЕАД - клон Черно море",831160078,"Варна","Варна","ВЕЦ ”Порой”","Несебър","с. Оризаре",0.64,310198,"42.72866,27.60855"
"ЕКСО01СЕ0000","СЕ","”Екосолар” ЕООД",201179768,"Столична","София","ФтЕЦ ”Екосолар”","Враца","Враца",15,200612,"43.23638,23.54936"
"ЕКЕС01СЕ0000","СЕ","”Екоенерджи Солар” ЕООД",201179946,"Столична","София","ФтЕЦ ”Екоенерджи Солар”","Враца","Враца",10,200612,"43.23294,23.57528"
"СОПД01СЕ0000","СЕ","”Солар Парк Драгор” АД",201353440,"Пловдив","Пловдив","ФтЕЦ ”Солар Парк Драгор - Сарая”","Пазарджик","с. Сарая",2.45,110712,"42.24745,24.32115"
"ФАМА01СЕ0000","СЕ","”Фаворит-Машинекс” ООД",126524865,"Любимец","Любимец","ФтЕЦ ”Фаворит-Машинекс”","Любимец","Любимец",0.03,270612,"41.85038,26.06884"
"ПЕПП01СЕ0000","СЕ","ЕТ ”Петолини - Петко Петков”",40563273,"Нова Загора","Нова Загора","ФтЕЦ ”Петолини - Нова Загора”","Нова Загора","Нова Загора",0.03,220612,"42.49437,25.99828"
"ФЕЗГ01СЕ0000","СЕ","ЕТ ”ФтЕЦ - Зарка Господинова”",200911973,"Тунджа","с. Меден кладенец","ФтЕЦ ”ЕТ Зарка Господинова - Меден кладенец”","Тунджа","с. Меден кладенец",0.2,50912,"42.33044,26.31723"
"ЛАРЕ01СЕ0000","СЕ","”Солар Енерджи 5” ЕООД",201113024,"Русе","Русе","ФтЕЦ ”Обретеник”","Борово","с. Обретеник",0.19868,220612,"43.58635,25.80173"
"СИМС01СЕ0000","СЕ","”Симтекс Солар” ООД",200322829,"Пловдив","Раковски","ФтЕЦ ”Симтекс Солар”","Раковски","Раковски",0.0045,150312,"42.28902,24.97097"
"СИМС02СЕ0000","СЕ","”Симтекс Солар” ООД",200322829,"Пловдив","Раковски","ФтЕЦ ”Симтекс Солар 2”","Раковски","Раковски",0.03,200512,"42.28848,24.97115"
"СЕЯМ01СЕ0000","СЕ","”Солей Енерджи - Ямбол” ООД",200598902,"Тунджа","с. Веселиново","ФтЕЦ ”Солей Енерджи - Симеоново”","Тунджа","с. Симеоново",0.07912,280612,"42.37845,26.63257"
"ХЕЕН01СЕ0000","СЕ","”Хелиос Енергетикс” ЕООД",200608499,"Тунджа","с. Симеоново","ФтЕЦ ”Хелиос Енергетикс - Симеоново”","Тунджа","с. Симеоново",0.07912,280612,"42.3756589,26.6344396"
"БИСР01СЕ0000","СЕ","”Бисери - 74” ЕООД",123524721,"Мъглиж","с. Ягода","ФтЕЦ ”Бисери 74 - Ягода”","Мъглиж","с. Ягода",0.03,210612,"42.53638,25.57145"
"ФОЛТ01СЕ0000","СЕ","”Фотоволт” ЕООД",200456162,"Стамболово","с. Царева поляна","ФтЕЦ ”Фотоволт - Хлябово 2”","Тополовград","с. Хлябово",0.03,290612,"42.05646,26.26045"
"ФОЛТ02СЕ0000","СЕ","”Фотоволт” ЕООД",200456162,"Стамболово","с. Царева поляна","ФтЕЦ ”Фотоволт - Българска поляна”","Тополовград","с. Българска поляна",0.03,290612,"42.02911,26.19200"
"ЛИК101СЕ0000","СЕ","”Ликор 1” ЕООД",200456194,"Стамболово","с. Долно Черковище","ФтЕЦ ”Ликор - Българска поляна 2”","Тополовград","с. Българска поляна",0.03,290612,"42.02825,26.20325"
"Е08А01СЕ0000","СЕ","”Енергия 2008 А” ЕООД",200456290,"Стамболово","с. Жълти бряг","ФтЕЦ ”Енергия 2008 - Българска поляна 3”","Тополовград","с. Българска поляна",0.03,290612,"42.02659,26.20050"
"ЛИК102СЕ0000","СЕ","”Ликор 1” ЕООД",200456194,"Стамболово","с. Долно Черковище","ФтЕЦ ”Ликор - Хлябово 4”","Тополовград","с. Хлябово",0.03,290612,"42.07019,26.25423"
"ДИИШ01СЕ0000","СЕ","”Д и Ш” ООД",201057999,"Джебел","Джебел","ФтЕЦ ”Д и Ш - Джебел”","Джебел","Джебел",0.1,270612,"41.49122,25.31061"
"КСМИ01СЕ0000","СЕ","”Кей Си Ем Инвест” ЕООД",200510222,"Родопи","с. Оризари","ФтЕЦ ”Дебър - Кей Си”","Първомай","Първомай",0.075,40612,"42.11274,25.21945"
"ГЕОН01СЕ0000","СЕ","”Гео Найд” ЕООД",119596451,"Сливен","с. Желю войвода","ФтЕЦ ”Геонайд - Ж. войвода”","Сливен","с. Желю войвода",0.0049,210409,"42.60098,26.48760"
"ФИШР01СЕ0000","СЕ","”Фишкорп” ЕООД",200817043,"Стрелча","Стрелча","ФтЕЦ ”Фишкорп”","Стрелча","Стрелча",0.005,291010,"42.50905,24.32716"
"РИКА01СЕ0000","СЕ","”Рил Кампъни” ЕООД",200947275,"Стрелча","Стрелча","ФтЕЦ ”Стрелча”","Стрелча","Стрелча",0.005,240611,"42.50222,24.31446"
"УИПР01СЕ0000","СЕ","”Унипарк” ООД",200473222,"Сливо поле","с. Бръшлен","ФтЕЦ ”Бръшлен”","Сливо поле","с. Бръшлен",0.08208,270612,"43.995074,26.3643657"
"ПИВИ01СЕ0000","СЕ","”ПИ ВИ Енерджи” ЕООД",175384765,"Столична","София","ФтЕЦ ”ПИ ВИ Енерджи”","Столична","София",0.0028,90911,"42.68647,23.31161"
"РЕКТ02СЕ0000","СЕ","”Респект” ЕООД",112534237,"Пазарджик","с. Говедаре","ФтЕЦ ”Говедаре 10 kW","Пазарджик","с. Говедаре",0.021,210512,"42.15169,24.49427"
"РЕКТ01СЕ0000","СЕ","”Респект” ЕООД",112534237,"Пазарджик","с. Говедаре","ФтЕЦ ”Говедаре”","Пазарджик","с. Говедаре",0.00555,120911,"42.15328,24.49350"
"БУЛТ02СЕ0000","СЕ","”Бултех - 2000” ООД",123050294,"Стара Загора","Стара Загора","ФтЕЦ ”Бултех 2”","Стара Загора","Стара Загора",0.0232,90412,"42.42599,25.64277"
"СМСТ01СЕ0000","СЕ","”Солар МСТ” ЕООД",201397877,"Родопи","с. Крумово","ФтЕЦ ”Солар - МСТ”","Родопи","с. Крумово",0.173,170412,"42.08854,24.81811"
"ТОМС01СЕ0000","СЕ","”Томси” ООД",102986525,"Бургас","Бургас","ФтЕЦ ”Томси - Веселие”","Приморско","с. Веселие",0.0033,180908,"42.26794,27.71944"
"ГЛБА01СЕ0000","СЕ","”Ренюабъл Инженеринг” ЕООД",201427936,"Столична","София","ФтЕЦ ”Голямо Бабино”","Криводол","с. Големо Бабино",0.03,220612,"43.35314,23.43521"
"ЕБСЕ01СЕ0000","СЕ","”Ей Би Си Енерджи Плант 1” ООД",200855282,"Столична","София","ФтЕЦ ”Смирненски”","Ветово","с. Смирненски",0.6,110612,"43.76911,26.29706"
"СЪНС01СЕ0000","СЕ","”Съни Самир” ЕООД",201992864,"Раковски","Раковски","ФтЕЦ ”Съни Самир”","Раковски","Раковски",0.01092,310512,"42.2713378,24.9393091"
"ББЕН01СЕ0000","СЕ","”Б & Б Енерджи” ООД",200132737,"Смолян","Смолян","ФтЕЦ ”Татарево - Б”","Минерални бани","с. Татарево",0.19952,170512,"41.94840,25.39715"
"КРЛЯ01СЕ0000","СЕ","”Крилия” ООД",123646650,"Казанлък","Крън","ФтЕЦ ”Крилия”","Казанлък","Казанлък",0.03,80612,"42.62758,25.37695"
"ВЕКЛ01СЕ0000","СЕ","”Венера Класик” ООД",115605255,"Марица","с. Калековец","ФтЕЦ ”Венера Класик”","Марица","с. Калековец",0.03,80612,"42.2362378,24.8237288"
"ЕЛБИ01СЕ0000","СЕ","”Елис био енергия” ЕООД",200813760,"Свиленград","Свиленград","ФтЕЦ ”Елис био енергия - Генералово”","Свиленград","с. Генералово",0.1,180612,"41.72514,26.28157"
"БИОТ01СЕ0000","СЕ","”Био-Т” ООД",200228714,"Ямбол","Ямбол","ФтЕЦ ”Био-Т - Ямбол”","Ямбол","Ямбол",0.08,280612,"42.48312,26.47827"
"СОСЕ01СЕ0000","СЕ","”Солар Се” ЕООД",201930567,"Стамболово","с. Царева поляна","ФтЕЦ ”Царева поляна - СЕ”","Стамболово","с. Царева поляна",0.065,190512,"41.78692,25.60638"
"ДВИД01ВД0000","ВД","”Давидково - 2” ЕООД",120549299,"Смолян","Смолян","ВЕЦ ”Давидково 2”","Баните","с. Вълчан дол",1.029,190307,"41.69607,25.0021824"
"СУХО01СЕ0000","СЕ","”Сухстрой 2003” ЕООД",112596954,"Пазарджик","Пазарджик","ФтЕЦ ”Сухстрой”","Пазарджик","Пазарджик",0.03,70512,"42.1927654,24.3335662"
"СОИН01СЕ0000","СЕ","”Сол Инк” ЕООД",200300042,"Карнобат","с. Сърнево","ФтЕЦ ”Сърнево”","Карнобат","с. Сърнево",0.03,231112,"42.47291,27.09054"
"ДЖУС01СЕ0000","СЕ","”Джусто” ЕООД",200727457,"Поморие","с. Порой","ФтЕЦ ”Джусто - с. Порой”","Поморие","с. Порой",0.11045,290612,"42.7497885,27.5522084"
"ГАГР01СЕ0000","СЕ","”Габи Грийн” ЕООД",202066780,"Раковски","Раковски","ФтЕЦ ”Габи Грийн”","Раковски","Раковски",0.01053,250612,"42.2713378,24.9393091"
"ЛАЯИ01СЕ0000","СЕ","ЕТ ”ЛА - Яна Илиева”",201197983,"Съединение","Съединение","ФтЕЦ ”ЛА - Яна Илиева”","Съединение","Съединение",0.0987,290612,"42.274693,24.5465554"
"ЖИЗА01СЕ0000","СЕ","ЕТ ”Живко Захов - Биотрейд”",201432890,"Петрич","Петрич","ФтЕЦ ”Захов”","Петрич","Петрич",0.03,140612,"41.3981081,23.2066849"
"ВАДИ01СЕ0000","СЕ","”Вадис” ООД",122092155,"Пазарджик","Пазарджик","ФтЕЦ ”Вадис - Пазарджик”","Пазарджик","Пазарджик",0.03,270612,"42.19565,24.31282"
